"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-04-17",,,,,"44",",,U","47","H,,U","42","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-04-18",,,,,"45",",,U","52","H,,U","41","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-04-19",,,,,"47",",,U","58","H,,U","41","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-04-20",,,,,"46",",,U","57","H,,U","41","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-04-21",,,,,"51",",,U","64","H,,U","41","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-04-22",,,,,"61",",,U","72","H,,U","53","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-04-23",,,,,"62",",,U","72","H,,U","54","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-04-24",,,,,"69",",,U","78","H,,U","60","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-04-25",,,,,"68",",,U","78","H,,U","58","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-04-26",,,,,"62",",,U","71","H,,U","55","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-04-27",,,,,"62",",,U","71","H,,U","53","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-04-28",,,,,"69",",,U","79","H,,U","59","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-04-29",,,,,"60",",,U","66","H,,U","50","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-04-30",,,,,"59",",,U","70","H,,U","50","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-01",,,,,"58",",,U","68","H,,U","48","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-02",,,,,"54",",,U","67","H,,U","47","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-03",,,,,"53",",,U","62","H,,U","45","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-04",,,,,"62",",,U","74","H,,U","50","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-05",,,,,"61",",,U","73","H,,U","47","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-06",,,,,"62",",,U","71","H,,U","50","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-07",,,,,"71",",,U","80","H,,U","63","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-08",,,,,"73",",,U","83","H,,U","63","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-09",,,,,"69",",,U","78","H,,U","59","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-10",,,,,"59",",,U","69","H,,U","51","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-11",,,,,"50",",,U","56","H,,U","45","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-12",,,,,"48",",,U","53","H,,U","42","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-13",,,,,"47",",,U","54","H,,U","40","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-14",,,,,"50",",,U","59","H,,U","43","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-15",,,,,"54",",,U","65","H,,U","46","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-16",,,,,"57",",,U","69","H,,U","50","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-17",,,,,"52",",,U","56","H,,U","49","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-18",,,,,"48",",,U","53","H,,U","44","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-19",,,,,"49",",,U","60","H,,U","41","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-20",,,,,"51",",,U","61","H,,U","44","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-21",,,,,"60",",,U","70","H,,U","51","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-22",,,,,"55",",,U","65","H,,U","43","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-23",,,,,"62",",,U","72","H,,U","54","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-24",,,,,"70",",,U","80","H,,U","60","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-25",,,,,"76",",,U","86","H,,U","67","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-26",,,,,"79",",,U","87","H,,U","70","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-27",,,,,"81",",,U","90","H,,U","71","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-28",,,,,"76",",,U","86","H,,U","66","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-29",,,,,"58",",,U","70","H,,U","49","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-30",,,,,"51",",,U","54","H,,U","47","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-05-31",,,,,"53",",,U","60","H,,U","47","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-01",,,,,"61",",,U","70","H,,U","50","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-02",,,,,"73",",,U","83","H,,U","61","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-03",,,,,"80",",,U","90","H,,U","70","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-04",,,,,"76",",,U","89","H,,U","51","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-05",,,,,"53",",,U","67","H,,U","44","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-06",,,,,"51",",,U","62","H,,U","43","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-07",,,,,"49",",,U","58","H,,U","42","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-08",,,,,"58",",,U","70","H,,U","47","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-09",,,,,"70",",,U","81","H,,U","59","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-10",,,,,"75",",,U","87","H,,U","66","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-11",,,,,"69",",,U","81","H,,U","54","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-12",,,,,"54",",,U","63","H,,U","46","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-13",,,,,"53",",,U","63","H,,U","45","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-14",,,,,"60",",,U","72","H,,U","50","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-15",,,,,"61",",,U","72","H,,U","46","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-16",,,,,"54",",,U","61","H,,U","46","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-17",,,,,"66",",,U","77","H,,U","56","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-18",,,,,"72",",,U","82","H,,U","64","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-19",,,,,"74",",,U","82","H,,U","63","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-20",,,,,"71",",,U","81","H,,U","63","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-21",,,,,"70",",,U","78","H,,U","61","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-22",,,,,"74",",,U","82","H,,U","63","H,,U"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2020-06-23",,,,,"77",",,U","85","H,,U","67","H,,U"
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-01-02","0.41",",,N","4.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-01-03","0.99",",,N","3.3",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-01-04","2.43",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-01-05","2.40",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-01-06","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-01-07","0.13",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-01-08","2.12",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-01-09","4.04",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-01-10","2.37",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-01-11","4.47",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-01-12","1.07",",,N","0.0","T,,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-01-13","0.35",",,N","0.0","T,,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-01-18","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-01-19","2.55",",,N","0.0","T,,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-01-20","1.60",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-01-21","2.39",",,N","9.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-01-23","3.11",",,N","10.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-01-24","0.06",",,N","0.2",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-02-03",,,,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-02-04","1.50",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-02-05","0.13",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-02-06","1.30",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-02-07","2.48",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-02-08","2.22",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-02-09","1.51",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-02-10","4.08",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-02-11","0.89",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-02-16","0.14",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-02-17","0.20",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-02-18","0.68",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-02-20","1.39",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-02-21","3.43",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-02-22","1.21",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-02-24",,,,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-02-27","0.41",",,N","0.7",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-02-28","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-03-07",,,,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-03-21","1.39",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-03-22","1.89",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-03-23","0.88",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-03-24","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-03-25","0.83",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-03-29","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-03-30","1.03",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-04-07",,,,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-04-11",,,,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-04-12","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-04-13","1.58",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-04-14","0.26",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-04-15","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-04-16","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-04-17","0.74",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-04-18","1.61",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-04-20","0.09",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-04-24","0.11",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-04-27","0.14",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-05-06","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-05-07","0.19",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-05-17","0.24",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-05-30","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-05-31","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-06-01","0.07",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-06-09","0.10",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-06-13",,,,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-06-19","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-09-21","0.29",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-09-22","0.01",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-09-23","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-09-24","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-10-15","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-10-19","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-10-20","0.62",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-11-02","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-11-03","0.21",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-11-04","0.22",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-11-05","0.15",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-11-06","0.02",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-11-07","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-11-08","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-11-09","1.24",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-11-10","0.22",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-11-11","0.02",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-11-12","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-11-13","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-11-14","0.58",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-11-16","2.51",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-11-17","2.38",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-11-21","0.12",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-11-25","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-11-26","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-11-27","2.59",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-12-03","0.50",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2017-12-20","0.37",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-01-04","0.31",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-01-07",,,"0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-01-08","0.04",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-01-09","2.16",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-01-10","0.76",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-01-11","0.16",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-01-19","0.86",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-01-22","0.09",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-01-23","0.16",",,N",,,,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-01-25","1.18",",,N","0.0","T,,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-01-26","0.21",",,N","1.5",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-02-13","0.18",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-02-19","0.11",",,N","0.7",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-02-20","0.02",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-02-23","0.16",",,N","5.6",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-02-24","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-02-26","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-02-27","0.91",",,N","6.2",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-02-28","0.00",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-03-01","0.48",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-03-02","1.81",",,N","3.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-03-03","1.22",",,N","5.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-03-04","0.77",",,N","4.8",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-03-13","0.14",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-03-14","3.41",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-03-15","0.42",",,N","0.0",",,N",,,,,,
"US1CAAM0002","VOLCANO 5.4 NE, CA US","38.496943","-120.560405","1063.1","2018-03-16","3.23",",,N","9.0",",,N",,,,,,
